instance,set,rule,relax,status,solved,nodes,time,uplo,loup,timeout
ex9_2_8.bch,easy,roundrobin,xtaylor,complete,1,4,0.003667000000000002,1.4999999799999988,1.4999999917154392,10
ex9_2_8.bch,easy,smearmax,xtaylor,complete,1,4,0.004988000000000002,1.4999999799999988,1.4999999917154392,10
ex9_2_8.bch,easy,smearmaxrel,xtaylor,complete,1,4,0.005052000000000002,1.4999999883333317,1.499999991497509,10
ex9_2_8.bch,easy,smearsum,xtaylor,complete,1,4,0.005199000000000001,1.4999999799999988,1.4999999917154392,10
ex9_2_8.bch,easy,smearsumrel,xtaylor,complete,1,2,0.0025540000000000033,1.4985014895104898,1.4999999910000001,10
exbaron.bch,easy,largestfirst,both,complete,1,0,2.0000000000002655e-06,2.997017043130116,3.0000140601732457,600.0
exbaron.bch,easy,lsmear,both,complete,1,0,1.9999999999998318e-06,2.997017043130116,3.0000140601732457,600.0
exbaron.bch,easy,lsmear-box,both,complete,1,0,1.0000000000001327e-06,2.997017043130116,3.0000140601732457,600.0
exbaron.bch,easy,roundrobin,both,complete,1,0,1.9999999999998318e-06,2.997017043130116,3.0000140601732457,600.0
exbaron.bch,easy,smearmax,both,complete,1,0,2.0000000000002655e-06,2.997017043130116,3.0000140601732457,600.0
exbaron.bch,easy,smearmaxrel,both,complete,1,0,1.9999999999998318e-06,2.997017043130116,3.0000140601732457,600.0
exbaron.bch,easy,smearsum,both,complete,1,0,1.0000000000001327e-06,2.997017043130116,3.0000140601732457,600.0
exbaron.bch,easy,smearsumrel,both,complete,1,0,1.0000000000001327e-06,2.997017043130116,3.0000140601732457,600.0
exbaron.bch,easy,largestfirst,xtaylor,complete,1,2,0.0004420000000000001,2.999475800018506,3.0000011597967258,10
exbaron.bch,easy,lsmear,xtaylor,complete,1,2,0.0007130000000000001,2.999475800018506,3.0000011597967258,10
exbaron.bch,easy,lsmear-box,xtaylor,complete,1,2,0.000797,2.999475800018506,3.0000011597967258,10
exbaron.bch,easy,roundrobin,xtaylor,complete,1,2,0.00044399999999999995,2.999475800018506,3.0000011597967258,10
exbaron.bch,easy,smearmax,xtaylor,complete,1,2,0.0005839999999999999,2.999475800018506,3.0000011597967258,10
exbaron.bch,easy,smearmaxrel,xtaylor,complete,1,2,0.0005909999999999999,2.999475800018506,3.0000011597967258,10
exbaron.bch,easy,smearsum,xtaylor,complete,1,2,0.0005769999999999998,2.999475800018506,3.0000011597967258,10
exbaron.bch,easy,smearsumrel,xtaylor,complete,1,2,0.0005890000000000001,2.999475800018506,3.0000011597967258,10
exinfinity2.bch,easy,largestfirst,affine,complete,1,34,0.006520000000000002,0,1.4221159281723793e-08,60.0
exinfinity2.bch,easy,lsmear,affine,complete,1,10,0.0030100000000000014,0,0,60.0
exinfinity2.bch,easy,lsmear-box,affine,complete,1,10,0.0026460000000000008,0,0,60.0
exinfinity2.bch,easy,roundrobin,affine,complete,1,8,0.002369000000000001,0,0,60.0
exinfinity2.bch,easy,smearmax,affine,complete,1,10,0.0024200000000000007,0,0,60.0
exinfinity2.bch,easy,smearmaxrel,affine,complete,1,10,0.0024190000000000006,0,0,60.0
exinfinity2.bch,easy,smearsum,affine,complete,1,10,0.0027890000000000002,0,0,60.0
exinfinity2.bch,easy,smearsumrel,affine,complete,1,10,0.00264,0,0,60.0
exinfinity2.bch,easy,largestfirst,both,complete,1,72,0.02225700000000001,0,8.17732934756993e-10,600.0
exinfinity2.bch,easy,lsmear,both,complete,1,16,0.005127000000000001,0,0,600.0
exinfinity2.bch,easy,lsmear-box,both,complete,1,16,0.005073000000000001,0,0,600.0
exinfinity2.bch,easy,roundrobin,both,complete,1,14,0.0038690000000000005,0,0,600.0
exinfinity2.bch,easy,smearmax,both,complete,1,16,0.004719000000000002,0,0,600.0
exinfinity2.bch,easy,smearmaxrel,both,complete,1,16,0.004758000000000002,0,0,600.0
exinfinity2.bch,easy,smearsum,both,complete,1,16,0.004815000000000002,0,0,600.0
exinfinity2.bch,easy,smearsumrel,both,complete,1,16,0.004748000000000001,0,0,600.0
exinfinity2.bch,easy,largestfirst,xtaylor,complete,1,72,0.019705000000000004,0,8.17732934756993e-10,10
exinfinity2.bch,easy,lsmear,xtaylor,complete,1,16,0.004955000000000001,0,0,10
exinfinity2.bch,easy,lsmear-box,xtaylor,complete,1,16,0.004924,0,0,10
exinfinity2.bch,easy,roundrobin,xtaylor,complete,1,14,0.003491,0,0,10
exinfinity2.bch,easy,smearmax,xtaylor,complete,1,16,0.004622,0,0,10
exinfinity2.bch,easy,smearmaxrel,xtaylor,complete,1,16,0.004598000000000001,0,0,10
exinfinity2.bch,easy,smearsum,xtaylor,complete,1,16,0.00459,0,0,10
exinfinity2.bch,easy,smearsumrel,xtaylor,complete,1,16,0.004611000000000001,0,0,10
exinfinity3.bch,easy,largestfirst,both,complete,1,40,0.012797000000000003,0,1.9418008573588237e-08,600.0
exinfinity3.bch,easy,lsmear,both,complete,1,4,0.003079000000000001,0,0,600.0
exinfinity3.bch,easy,lsmear-box,both,complete,1,4,0.0030900000000000007,0,0,600.0
exinfinity3.bch,easy,roundrobin,both,complete,1,4,0.002838000000000001,0,0,600.0
exinfinity3.bch,easy,smearmax,both,complete,1,4,0.0029180000000000005,0,0,600.0
exinfinity3.bch,easy,smearmaxrel,both,complete,1,4,0.0029520000000000006,0,0,600.0
exinfinity3.bch,easy,smearsum,both,complete,1,4,0.0029040000000000003,0,0,600.0
exinfinity3.bch,easy,smearsumrel,both,complete,1,4,0.0029070000000000007,0,0,600.0
exinfinity3.bch,easy,largestfirst,xtaylor,complete,1,40,0.010100000000000001,0,1.9418008573588237e-08,10
exinfinity3.bch,easy,lsmear,xtaylor,complete,1,4,0.001986000000000001,0,0,10
exinfinity3.bch,easy,lsmear-box,xtaylor,complete,1,4,0.0020960000000000006,0,0,10
exinfinity3.bch,easy,roundrobin,xtaylor,complete,1,4,0.001588,0,0,10
exinfinity3.bch,easy,smearmax,xtaylor,complete,1,4,0.001757,0,0,10
exinfinity3.bch,easy,smearmaxrel,xtaylor,complete,1,4,0.0017570000000000003,0,0,10
exinfinity3.bch,easy,smearsum,xtaylor,complete,1,4,0.0017680000000000003,0,0,10
exinfinity3.bch,easy,smearsumrel,xtaylor,complete,1,4,0.0019400000000000005,0,0,10
exp40.bch,easy,largestfirst,both,complete,1,0,2.0000000000000486e-06,-9.999999999999997e-08,5e-324,600.0
exp40.bch,easy,lsmear,both,complete,1,0,1.0000000000001327e-06,-9.999999999999997e-08,5e-324,600.0
exp40.bch,easy,lsmear-box,both,complete,1,0,1.9999999999998318e-06,-9.999999999999997e-08,5e-324,600.0
exp40.bch,easy,roundrobin,both,complete,1,0,9.999999999999159e-07,-9.999999999999997e-08,5e-324,600.0
exp40.bch,easy,smearmax,both,complete,1,0,1.9999999999998318e-06,-9.999999999999997e-08,5e-324,600.0
exp40.bch,easy,smearmaxrel,both,complete,1,0,9.999999999999159e-07,-9.999999999999997e-08,5e-324,600.0
exp40.bch,easy,smearsum,both,complete,1,0,1.9999999999998318e-06,-9.999999999999997e-08,5e-324,600.0
exp40.bch,easy,smearsumrel,both,complete,1,0,1.9999999999998318e-06,-9.999999999999997e-08,5e-324,600.0
exp40.bch,easy,largestfirst,xtaylor,complete,1,0,2.0000000000000486e-06,-9.999999999999997e-08,5e-324,10
exp40.bch,easy,lsmear,xtaylor,complete,1,0,1.0000000000001327e-06,-9.999999999999997e-08,5e-324,10
exp40.bch,easy,lsmear-box,xtaylor,complete,1,0,9.999999999999159e-07,-9.999999999999997e-08,5e-324,10
exp40.bch,easy,roundrobin,xtaylor,complete,1,0,2.0000000000002655e-06,-9.999999999999997e-08,5e-324,10
exp40.bch,easy,smearmax,xtaylor,complete,1,0,9.999999999999159e-07,-9.999999999999997e-08,5e-324,10
exp40.bch,easy,smearmaxrel,xtaylor,complete,1,0,2.9999999999999645e-06,-9.999999999999997e-08,5e-324,10
exp40.bch,easy,smearsum,xtaylor,complete,1,0,1.9999999999998318e-06,-9.999999999999997e-08,5e-324,10
exp40.bch,easy,smearsumrel,xtaylor,complete,1,0,2.0000000000002655e-06,-9.999999999999997e-08,5e-324,10
f1.bch,easy,largestfirst,both,complete,1,34,0.012048000000000003,0,8.117441746787775e-08,600.0
f1.bch,easy,lsmear,both,complete,1,6,0.0023570000000000015,0,0,600.0
f1.bch,easy,lsmear-box,both,complete,1,6,0.002382,0,0,600.0
f1.bch,easy,roundrobin,both,complete,1,6,0.0018709999999999998,0,0,600.0
f1.bch,easy,smearmax,both,complete,1,6,0.002081,0,0,600.0
f1.bch,easy,smearmaxrel,both,complete,1,6,0.0020960000000000006,0,0,600.0
f1.bch,easy,smearsum,both,complete,1,6,0.0021250000000000006,0,0,600.0
f1.bch,easy,smearsumrel,both,complete,1,6,0.0021110000000000005,0,0,600.0
f1.bch,easy,largestfirst,xtaylor,complete,1,34,0.010810000000000004,0,8.117441746787775e-08,10
f1.bch,easy,lsmear,xtaylor,complete,1,6,0.0022400000000000007,0,0,10
f1.bch,easy,lsmear-box,xtaylor,complete,1,6,0.0021850000000000007,0,0,10
f1.bch,easy,roundrobin,xtaylor,complete,1,6,0.0017300000000000002,0,0,10
f1.bch,easy,smearmax,xtaylor,complete,1,6,0.0019350000000000003,0,0,10
f1.bch,easy,smearmaxrel,xtaylor,complete,1,6,0.0019520000000000008,0,0,10
f1.bch,easy,smearsum,xtaylor,complete,1,6,0.002199000000000001,0,0,10
f1.bch,easy,smearsumrel,xtaylor,complete,1,6,0.0021260000000000007,0,0,10
fccu.bch,coconutbenchmark-library2,largestfirst,both,timeout,0,6233062,600.0000550000002,1.345228724455287e-24,inf,600.0
fccu.bch,coconutbenchmark-library2,lsmear,both,timeout,0,6129806,600.0000170000003,1.308625578453032e-24,inf,600.0
fccu.bch,coconutbenchmark-library2,lsmear-box,both,timeout,0,6072550,600.0000720000004,1.2905133320691576e-24,inf,600.0
fccu.bch,coconutbenchmark-library2,roundrobin,both,timeout,0,109962,600.0031290000003,7.346092487419603,11.443862760391529,600.0
fccu.bch,coconutbenchmark-library2,smearmax,both,timeout,0,6098890,600.0010120000002,1.2905133320691576e-24,inf,600.0
fccu.bch,coconutbenchmark-library2,smearmaxrel,both,timeout,0,6222548,600.0012530000002,1.345228724455287e-24,inf,600.0
fccu.bch,coconutbenchmark-library2,smearsum,both,timeout,0,6221030,600.0000930000002,1.345228724455287e-24,inf,600.0
fccu.bch,coconutbenchmark-library2,smearsumrel,both,timeout,0,6246544,600.0001130000003,1.3637196240736675e-24,inf,600.0
fccu.bch,coconutbenchmark-library2,largestfirst,xtaylor,timeout,0,5758494,600.0005310000001,1.0996089930056728e-24,inf,600.0
fccu.bch,coconutbenchmark-library2,lsmear,xtaylor,timeout,0,6472988,600.0000790000001,1.4580673883381005e-24,inf,600.0
fccu.bch,coconutbenchmark-library2,lsmear-box,xtaylor,timeout,0,6480924,600.0000810000001,1.4773155944254932e-24,inf,600.0
fccu.bch,coconutbenchmark-library2,roundrobin,xtaylor,timeout,0,121774,600.0085530000002,7.144137723267395,11.354207872916685,600.0
fccu.bch,coconutbenchmark-library2,smearmax,xtaylor,timeout,0,6484718,600.0000310000001,1.4580673883381005e-24,inf,600.0
fccu.bch,coconutbenchmark-library2,smearmaxrel,xtaylor,timeout,0,6523836,600.0000850000002,1.4773155944254932e-24,inf,600.0
fccu.bch,coconutbenchmark-library2,smearsum,xtaylor,timeout,0,6497672,600.0000500000002,1.4773155944254932e-24,inf,600.0
fccu.bch,coconutbenchmark-library2,smearsumrel,xtaylor,timeout,0,6524704,600.0001460000002,1.4773155944254932e-24,inf,600.0
genhs28.bch,coconutbenchmark-library2,largestfirst,both,timeout,0,248430,600.0037760000001,0.9124341447789238,0.9274494036812687,600.0
genhs28.bch,coconutbenchmark-library2,lsmear,both,complete,1,72,0.34924700000000014,0.9263747402105337,0.9273011149507441,600.0
genhs28.bch,coconutbenchmark-library2,lsmear-box,both,complete,1,72,0.34346000000000004,0.9263747402105337,0.9273011149507441,600.0
genhs28.bch,coconutbenchmark-library2,roundrobin,both,complete,1,98,0.48787800000000014,0.9263383024813483,0.9272646407838295,600.0
genhs28.bch,coconutbenchmark-library2,smearmax,both,complete,1,82,0.3523870000000001,0.9264336880687776,0.9273601217568462,600.0
genhs28.bch,coconutbenchmark-library2,smearmaxrel,both,complete,1,138,0.6043470000000002,0.9262736064698993,0.9271998800763691,600.0
genhs28.bch,coconutbenchmark-library2,smearsum,both,complete,1,80,0.3635840000000001,0.9262556897779485,0.9271819454677264,600.0
genhs28.bch,coconutbenchmark-library2,smearsumrel,both,complete,1,160,0.7462790000000002,0.9264275307892554,0.9273539583200446,600.0
genhs28.bch,coconutbenchmark-library2,largestfirst,xtaylor,timeout,0,260136,600.0037750000001,0.8839736677464601,0.9271937053954054,600.0
genhs28.bch,coconutbenchmark-library2,lsmear,xtaylor,complete,1,78,0.35362500000000013,0.9265286869198074,0.9274552156067271,10
genhs28.bch,coconutbenchmark-library2,lsmear-box,xtaylor,complete,1,78,0.35450200000000015,0.9265286869198074,0.9274552156067271,10
genhs28.bch,coconutbenchmark-library2,roundrobin,xtaylor,complete,1,130,0.5443620000000001,0.9263728548120516,0.9272992276668636,10
genhs28.bch,coconutbenchmark-library2,smearmax,xtaylor,complete,1,88,0.3771510000000001,0.9262815499350083,0.9272078314849432,10
genhs28.bch,coconutbenchmark-library2,smearmaxrel,xtaylor,complete,1,156,0.6739090000000002,0.9262559844997038,0.9271822404842034,10
genhs28.bch,coconutbenchmark-library2,smearsum,xtaylor,complete,1,84,0.3833170000000001,0.9264055647158373,0.9273319702805531,10
genhs28.bch,coconutbenchmark-library2,smearsumrel,xtaylor,complete,1,166,0.6898150000000003,0.926330619373501,0.9272569499928744,10
griewank.bch,easy,largestfirst,both,complete,1,372,2.0491180000000004,0,4.0528563283181995e-08,600.0
griewank.bch,easy,lsmear,both,complete,1,46,0.03141400000000001,0,4.440892098500626e-16,600.0
griewank.bch,easy,lsmear-box,both,complete,1,46,0.030581000000000014,0,4.440892098500626e-16,600.0
griewank.bch,easy,roundrobin,both,complete,1,10,0.005657000000000001,0,4.440892098500626e-16,600.0
griewank.bch,easy,smearmax,both,complete,1,46,0.02868800000000001,0,4.440892098500626e-16,600.0
griewank.bch,easy,smearmaxrel,both,complete,1,46,0.02836500000000001,0,4.440892098500626e-16,600.0
griewank.bch,easy,smearsum,both,complete,1,46,0.028411000000000006,0,4.440892098500626e-16,600.0
griewank.bch,easy,smearsumrel,both,complete,1,46,0.02841600000000001,0,4.440892098500626e-16,600.0
griewank.bch,easy,largestfirst,xtaylor,complete,1,372,1.8386640000000005,0,4.0528563283181995e-08,10
griewank.bch,easy,lsmear,xtaylor,complete,1,46,0.029051000000000004,0,4.440892098500626e-16,10
griewank.bch,easy,lsmear-box,xtaylor,complete,1,46,0.028332000000000006,0,4.440892098500626e-16,10
griewank.bch,easy,roundrobin,xtaylor,complete,1,10,0.005177,0,4.440892098500626e-16,10
griewank.bch,easy,smearmax,xtaylor,complete,1,46,0.025763000000000008,0,4.440892098500626e-16,10
griewank.bch,easy,smearmaxrel,xtaylor,complete,1,46,0.026095000000000007,0,4.440892098500626e-16,10
griewank.bch,easy,smearsum,xtaylor,complete,1,46,0.02556300000000001,0,4.440892098500626e-16,10
griewank.bch,easy,smearsumrel,xtaylor,complete,1,46,0.026627000000000005,0,4.440892098500626e-16,10
haifas.bch,coconutbenchmark-library2,largestfirst,both,timeout,0,262826,600.0064460000001,-0.9957412500817208,-0.43264507542681974,600.0
haifas.bch,coconutbenchmark-library2,lsmear,both,complete,1,316,0.5529620000000002,-0.45026227344620723,-0.44981201117276104,600.0
haifas.bch,coconutbenchmark-library2,lsmear-box,both,complete,1,316,0.5478850000000002,-0.45026227344620723,-0.44981201117276104,600.0
haifas.bch,coconutbenchmark-library2,roundrobin,both,complete,1,3224,4.8576130000000015,-0.4504497814739228,-0.4499993316924489,600.0
haifas.bch,coconutbenchmark-library2,smearmax,both,complete,1,3164,3.972599000000001,-0.4501705670558826,-0.4497203964888268,600.0
haifas.bch,coconutbenchmark-library2,smearmaxrel,both,complete,1,278354,235.60943300000005,-0.4500230264784362,-0.44957300345195783,600.0
haifas.bch,coconutbenchmark-library2,smearsum,both,complete,1,846,1.3144580000000003,-0.45022578107704914,-0.44977555529597213,600.0
haifas.bch,coconutbenchmark-library2,smearsumrel,both,complete,1,316,0.5226890000000002,-0.45026227344620723,-0.44981201117276104,600.0
haifas.bch,coconutbenchmark-library2,largestfirst,xtaylor,timeout,0,426096,600.0014920000002,-1.0880950539230265,-0.44995489168711167,600.0
haifas.bch,coconutbenchmark-library2,lsmear,xtaylor,complete,1,316,0.5162180000000001,-0.4501771454952628,-0.44972696834976755,10
haifas.bch,coconutbenchmark-library2,lsmear-box,xtaylor,complete,1,316,0.5120470000000001,-0.4501771454952628,-0.44972696834976755,10
haifas.bch,coconutbenchmark-library2,roundrobin,xtaylor,complete,1,3960,4.928530000000001,-0.4503938139789015,-0.4499434201649226,10
haifas.bch,coconutbenchmark-library2,smearmax,xtaylor,complete,1,1990,2.6730460000000007,-0.45036896487053335,-0.44991859590566285,10
haifas.bch,coconutbenchmark-library2,smearmaxrel,xtaylor,complete,1,25696,31.40253200000001,-0.4504366019001383,-0.4499861652982382,600.0
haifas.bch,coconutbenchmark-library2,smearsum,xtaylor,complete,1,2000,2.6475460000000006,-0.45010826154064415,-0.4496581532791035,10
haifas.bch,coconutbenchmark-library2,smearsumrel,xtaylor,complete,1,316,0.49090200000000017,-0.4501771454952628,-0.44972696834976755,10
haldmads.bch,coconutbenchmark-library2,largestfirst,both,timeout,0,158796,600.0166440000002,0,0.03466759366266858,600.0
haldmads.bch,coconutbenchmark-library2,lsmear,both,timeout,0,144610,600.0008790000002,0,0.034659851639415984,600.0
haldmads.bch,coconutbenchmark-library2,lsmear-box,both,timeout,0,146608,600.0056500000003,0,0.034659851639415984,600.0
haldmads.bch,coconutbenchmark-library2,roundrobin,both,timeout,0,187818,600.0055650000003,5.5864073220839814e-12,0.038821155418723,600.0
haldmads.bch,coconutbenchmark-library2,smearmax,both,timeout,0,129864,600.0069740000002,0,0.03468435860147956,600.0
haldmads.bch,coconutbenchmark-library2,smearmaxrel,both,timeout,0,127162,600.0004660000002,0,0.03466401403014363,600.0
haldmads.bch,coconutbenchmark-library2,smearsum,both,timeout,0,123732,600.0145330000003,0,0.034675954232696315,600.0
haldmads.bch,coconutbenchmark-library2,smearsumrel,both,timeout,0,145892,600.0067090000002,0,0.034659851639415984,600.0
haldmads.bch,coconutbenchmark-library2,largestfirst,xtaylor,timeout,0,169990,600.0170670000002,0,0.034687299028114404,600.0
haldmads.bch,coconutbenchmark-library2,lsmear,xtaylor,timeout,0,379130,600.0018230000003,0,0.004826790831708144,600.0
haldmads.bch,coconutbenchmark-library2,lsmear-box,xtaylor,timeout,0,384272,600.0016210000002,0,0.004826790831708144,600.0
haldmads.bch,coconutbenchmark-library2,roundrobin,xtaylor,timeout,0,212352,600.0001080000003,1.9606416768611038e-13,0.04329337318986992,600.0
haldmads.bch,coconutbenchmark-library2,smearmax,xtaylor,timeout,0,359614,600.0000560000001,0,0.0048244673464931664,600.0
haldmads.bch,coconutbenchmark-library2,smearmaxrel,xtaylor,timeout,0,421586,600.0027170000001,0,0.004828200858285919,600.0
haldmads.bch,coconutbenchmark-library2,smearsum,xtaylor,timeout,0,340396,600.0021660000001,0,0.03466002159948367,600.0
haldmads.bch,coconutbenchmark-library2,smearsumrel,xtaylor,timeout,0,375786,600.0018710000002,0,0.004826790831708144,600.0
harker.bch,blowup,largestfirst,both,timeout,0,187158,600.0013380000001,-5828.0000000686,-2.4299999999959495e-07,600.0
harker.bch,blowup,lsmear,both,complete,1,89946,580.5603500000002,-987.1817090728305,-986.1945273637577,600.0
harker.bch,blowup,lsmear-box,both,complete,1,52626,340.6761650000001,-987.2142460461369,-986.2270318000908,600.0
harker.bch,blowup,roundrobin,both,timeout,0,105752,600.0002400000002,-1277.5395939873674,-979.5929176968402,600.0
harker.bch,blowup,smearmax,both,timeout,0,101536,600.0014370000002,-1231.8453385218368,-980.8254023254336,600.0
harker.bch,blowup,smearmaxrel,both,timeout,0,112800,600.0013770000003,-1614.959742630309,-974.4092441180838,600.0
harker.bch,blowup,smearsum,both,timeout,0,102976,600.0088300000002,-1248.6187438090103,-982.3729390002102,600.0
harker.bch,blowup,smearsumrel,both,timeout,0,96908,600.0053320000002,-1460.8049384988938,-981.1771845728931,600.0
harker.bch,blowup,largestfirst,xtaylor,timeout,0,235046,600.0014670000002,-5828.0000000686,-2.4299999999959495e-07,600.0
harker.bch,blowup,lsmear,xtaylor,timeout,0,135736,600.0122330000002,-2294.3920092918474,-918.0919833502496,600.0
harker.bch,blowup,lsmear-box,xtaylor,timeout,0,135254,600.0028370000003,-2130.8084546611544,-937.8330265282649,600.0
harker.bch,blowup,roundrobin,xtaylor,timeout,0,120898,600.0109760000003,-1962.4823995177157,-964.8220761314526,600.0
harker.bch,blowup,smearmax,xtaylor,timeout,0,128090,600.0045810000001,-2329.0756671250124,-944.1622243623176,600.0
harker.bch,blowup,smearmaxrel,xtaylor,timeout,0,132220,600.0035030000003,-1614.9415270500178,-975.2210399292674,600.0
harker.bch,blowup,smearsum,xtaylor,timeout,0,129010,600.0101140000002,-2309.9064356749427,-945.508200653564,600.0
harker.bch,blowup,smearsumrel,xtaylor,timeout,0,118582,600.0011840000003,-1494.5702201923873,-981.177184572893,600.0
haverly.bch,medium,largestfirst,both,complete,1,660,1.7567740000000005,-400.3681888335878,-399.9678206447543,600.0
haverly.bch,medium,lsmear,both,complete,1,94,0.3414030000000002,-400.0000023464139,-400.0000005276811,600.0
haverly.bch,medium,lsmear-box,both,complete,1,94,0.3381400000000001,-400.0000023464139,-400.0000005276811,600.0
haverly.bch,medium,roundrobin,both,complete,1,184,1.0185800000000003,-400.000000624542,-400.0000005484635,600.0
haverly.bch,medium,smearmax,both,complete,1,156,0.7071840000000004,-400.0000006251562,-399.9993055440982,600.0
haverly.bch,medium,smearmaxrel,both,complete,1,154,0.4872020000000001,-400.4004008841582,-400.0000004832741,600.0
haverly.bch,medium,smearsum,both,complete,1,828,1.8646740000000006,-400.1367461503061,-399.73660940415584,600.0
haverly.bch,medium,smearsumrel,both,complete,1,116,0.4570570000000001,-400.40040091216775,-400.0000005112556,600.0
haverly.bch,medium,largestfirst,xtaylor,complete,1,430,1.0126730000000004,-400.40040089233685,-400.00000049144455,10
haverly.bch,medium,lsmear,xtaylor,complete,1,74,0.23201600000000006,-400.4004008611928,-400.00000046033165,10
haverly.bch,medium,lsmear-box,xtaylor,complete,1,74,0.22948700000000005,-400.4004008611928,-400.00000046033165,10
haverly.bch,medium,roundrobin,xtaylor,complete,1,136,0.6348950000000001,-400.00001046935296,-400.0000005431316,10
haverly.bch,medium,smearmax,xtaylor,complete,1,150,0.6484430000000002,-400.0022722812477,-400.00000054519387,10
haverly.bch,medium,smearmaxrel,xtaylor,complete,1,146,0.3755400000000001,-400.3642653165061,-399.9639010511896,10
haverly.bch,medium,smearsum,xtaylor,complete,1,852,1.6596510000000002,-400.4004008772669,-400.0000004763897,10
haverly.bch,medium,smearsumrel,xtaylor,complete,1,136,0.47038300000000005,-400.1577660514448,-399.7576082853934,10
hhfair.bch,blowup,largestfirst,both,timeout,0,74706,600.0173710000003,-87.5258486307925,-87.12255663061377,600.0
hhfair.bch,blowup,lsmear,both,complete,1,2876,29.00374800000001,-87.20882142154588,-87.12564507153108,600.0
hhfair.bch,blowup,lsmear-box,both,complete,1,3220,37.19105500000001,-87.16919159152218,-87.145142387714,600.0
hhfair.bch,blowup,roundrobin,both,complete,1,1230,8.597573000000002,-87.24560340781561,-87.1583578044078,600.0
hhfair.bch,blowup,smearmax,both,complete,1,1372,10.112757000000002,-87.23525335331414,-87.14801809996084,600.0
hhfair.bch,blowup,smearmaxrel,both,complete,1,794,5.213915000000002,-87.23303170426306,-87.14579867255881,600.0
hhfair.bch,blowup,smearsum,both,complete,1,968,6.765955000000002,-87.1907321800474,-87.10354144786737,600.0
hhfair.bch,blowup,smearsumrel,both,complete,1,798,4.871185000000002,-87.23358407348682,-87.14635048941335,600.0
hhfair.bch,blowup,largestfirst,xtaylor,timeout,0,97618,600.0066420000002,-91.28278866088965,-87.1189501253976,600.0
hhfair.bch,blowup,lsmear,xtaylor,complete,1,2824,22.716152000000008,-87.18162715673873,-87.1493889420097,600.0
hhfair.bch,blowup,lsmear-box,xtaylor,complete,1,3140,24.517448000000005,-87.18131653778507,-87.0941352212473,600.0
hhfair.bch,blowup,roundrobin,xtaylor,complete,1,2058,10.404746000000003,-87.24591248727799,-87.15866657479073,600.0
hhfair.bch,blowup,smearmax,xtaylor,complete,1,1546,10.673525000000003,-87.22868000442459,-87.14145132442017,600.0
hhfair.bch,blowup,smearmaxrel,xtaylor,complete,1,2252,15.199056000000004,-87.2278463930996,-87.1406185467065,600.0
hhfair.bch,blowup,smearsum,xtaylor,complete,1,2160,13.601852000000003,-87.23423861436453,-87.14700437575017,600.0
hhfair.bch,blowup,smearsumrel,xtaylor,complete,1,1674,11.096360000000004,-87.18738391825988,-87.10019653434163,600.0
hhfair1.bch,blowup,largestfirst,both,complete,1,11640,36.42081200000002,-87.24628433334938,-87.15903804901605,600.0
hhfair1.bch,blowup,lsmear,both,complete,1,132,1.0757700000000003,-87.24292538369991,-87.15568245831622,600.0
hhfair1.bch,blowup,lsmear-box,both,complete,1,120,1.0349960000000005,-87.23959261333044,-87.15235302071713,600.0
hhfair1.bch,blowup,roundrobin,both,complete,1,344,2.6705810000000008,-87.21718087550649,-87.12996369463099,600.0
hhfair1.bch,blowup,smearmax,both,complete,1,326,2.4388390000000006,-87.23522156176618,-87.14798634020443,600.0
hhfair1.bch,blowup,smearmaxrel,both,complete,1,124,0.801745,-87.21638134554573,-87.1291649642002,600.0
hhfair1.bch,blowup,smearsum,both,complete,1,324,2.519392000000001,-87.24627854466243,-87.15903226611778,600.0
hhfair1.bch,blowup,smearsumrel,both,complete,1,198,1.4524340000000004,-87.24585672867885,-87.15861087195017,600.0
hhfair1.bch,blowup,largestfirst,xtaylor,timeout,0,105564,600.0048310000003,-88.79613284757978,-87.15903807308901,600.0
hhfair1.bch,blowup,lsmear,xtaylor,complete,1,492,4.086016000000002,-87.17308123374211,-87.08590815250838,10
hhfair1.bch,blowup,lsmear-box,xtaylor,complete,1,576,4.675632000000002,-87.16201187043612,-87.15833796042193,10
hhfair1.bch,blowup,roundrobin,xtaylor,complete,1,854,5.499410000000003,-87.18143761677402,-87.09425617915726,10
hhfair1.bch,blowup,smearmax,xtaylor,complete,1,198,1.1838540000000004,-87.24625765640404,-87.15901139874765,10
hhfair1.bch,blowup,smearmaxrel,xtaylor,complete,1,348,1.8383440000000004,-87.24621283720039,-87.1589666243632,10
hhfair1.bch,blowup,smearsum,xtaylor,complete,1,194,1.2480360000000004,-87.24626442869159,-87.15901816426292,10
hhfair1.bch,blowup,smearsumrel,xtaylor,complete,1,120,0.7313180000000002,-87.2462481946137,-87.1590019464191,10
himmel11.bch,easy,largestfirst,affine,complete,1,1256,1.4116460000000004,-30695.128783452317,-30664.43365466887,60.0
himmel11.bch,easy,lsmear,affine,complete,1,20,0.04447,-30665.538912104363,-30665.291949431943,60.0
himmel11.bch,easy,lsmear-box,affine,complete,1,20,0.045541000000000005,-30665.538912104363,-30665.291949431943,60.0
himmel11.bch,easy,roundrobin,affine,complete,1,86,0.15185000000000004,-30674.214115228795,-30643.53990111357,60.0
himmel11.bch,easy,smearmax,affine,complete,1,38,0.08099200000000002,-30669.75491474967,-30639.08515983492,60.0
