instance,set,rule,relax,status,nodes,time,loup,uplo,timeout
ex9_1_5.bch,easy,lsmear,xtaylor,complete,34,0.06557800000000003,-1.000000009,-1.000000010000002,10
ex9_1_5.bch,easy,lsmear-box,xtaylor,complete,34,0.06565200000000003,-1.000000009,-1.000000010000002,10
ex9_1_5.bch,easy,smearsumrel,xtaylor,complete,4,0.017204000000000004,-1.000000009,-1.000000010000002,10
ex9_1_5.bch,easy,smearsum,xtaylor,complete,2,0.010502000000000001,-0.9999999996571777,-1.000000010000002,10
ex9_1_5.bch,easy,smearmax,xtaylor,complete,6,0.017943,-1.000000009,-1.000000010000002,10
ex9_1_5.bch,easy,smearmaxrel,xtaylor,complete,36,0.14021800000000004,-0.99998454764643,-1.000000010000002,10
ex9_1_5.bch,easy,largestfirst,xtaylor,complete,4,0.04018700000000001,-1.000000009,-1.000000010000002,10
ex9_1_5.bch,easy,roundrobin,xtaylor,complete,8,0.042919000000000006,-1.0000000089999999,-1.000000010000002,10
ex9_1_8.bch,easy,lsmear,xtaylor,complete,2,0.004345000000000002,-3.2500000046249995,-3.2500000062500005,10
ex9_1_8.bch,easy,lsmear-box,xtaylor,complete,2,0.004243,-3.2500000046249995,-3.2500000062500005,10
ex9_1_8.bch,easy,smearsumrel,xtaylor,complete,2,0.008622999999999995,-3.2500000046249995,-3.2500000062500005,10
ex9_1_8.bch,easy,smearsum,xtaylor,complete,2,0.00862,-3.2500000046249995,-3.2500000062500005,10
ex9_1_8.bch,easy,smearmax,xtaylor,complete,2,0.008616000000000002,-3.2500000046249995,-3.2500000062500005,10
ex9_1_8.bch,easy,smearmaxrel,xtaylor,complete,2,0.007708000000000003,-3.250000004624999,-3.2500000062500005,10
ex9_1_8.bch,easy,largestfirst,xtaylor,complete,2,0.0031470000000000005,-3.2500000046249995,-3.2500000062500005,10
ex9_1_8.bch,easy,roundrobin,xtaylor,complete,2,0.0031470000000000005,-3.2500000046249995,-3.2500000062500005,10
ex9_2_1.bch,easy,lsmear,xtaylor,complete,2,0.0005210000000000006,16.999999974800012,16.983016957842175,10
ex9_2_1.bch,easy,lsmear-box,xtaylor,complete,2,0.000512000000000002,16.999999974800012,16.983016957842175,10
ex9_2_1.bch,easy,smearsumrel,xtaylor,complete,2,0.0041579999999999985,16.999999974800012,16.983016957842175,10
ex9_2_1.bch,easy,smearsum,xtaylor,complete,2,0.004230999999999999,16.999999974800012,16.983016957842175,10
ex9_2_1.bch,easy,smearmax,xtaylor,complete,2,0.004248000000000002,16.999999974800012,16.983016957842175,10
ex9_2_1.bch,easy,smearmaxrel,xtaylor,complete,2,0.0042179999999999995,16.999999974800012,16.983016957842175,10
ex9_2_1.bch,easy,largestfirst,xtaylor,complete,2,0.00012999999999999817,16.999999974800012,16.983016957842175,10
ex9_2_1.bch,easy,roundrobin,xtaylor,complete,2,0.00012699999999999864,16.999999974800012,16.983016957842175,10
ex9_2_2.bch,easy,lsmear,xtaylor,complete,2,0.0004060000000000001,99.9999999184629,99.90009981864428,10
ex9_2_2.bch,easy,lsmear-box,xtaylor,complete,2,0.0003949999999999995,99.9999999184629,99.90009981864428,10
ex9_2_2.bch,easy,smearsumrel,xtaylor,complete,2,0.0030679999999999995,99.9999999184629,99.90009981864428,10
ex9_2_2.bch,easy,smearsum,xtaylor,complete,2,0.0031280000000000023,99.9999999184629,99.90009981864428,10
ex9_2_2.bch,easy,smearmax,xtaylor,complete,2,0.003105,99.9999999184629,99.90009981864428,10
ex9_2_2.bch,easy,smearmaxrel,xtaylor,complete,2,0.003131,99.9999999184629,99.90009981864428,10
ex9_2_2.bch,easy,largestfirst,xtaylor,complete,2,4.200000000000037e-05,99.9999999184629,99.90009981864428,10
ex9_2_2.bch,easy,roundrobin,xtaylor,complete,2,4.200000000000037e-05,99.9999999184629,99.90009981864428,10
ex9_2_3.bch,easy,lsmear,xtaylor,complete,6,0.027162,-5.6483848709376616e-08,-1.5648384870937659e-07,10
ex9_2_3.bch,easy,lsmear-box,xtaylor,complete,6,0.026847000000000003,-5.6483848709376616e-08,-1.5648384870937659e-07,10
ex9_2_3.bch,easy,smearsumrel,xtaylor,complete,6,0.029640000000000007,-4.203887726816902e-08,-1.4203887726816899e-07,10
ex9_2_3.bch,easy,smearsum,xtaylor,complete,6,0.03388100000000001,-5.6483855814803974e-08,-1.5648385581480394e-07,10
ex9_2_3.bch,easy,smearmax,xtaylor,complete,2,0.019373,-5.6483855814803974e-08,-1.5648385581480394e-07,10
ex9_2_3.bch,easy,smearmaxrel,xtaylor,complete,4,0.019850000000000007,-4.200000347509558e-08,-1.4200000347509555e-07,10
ex9_2_3.bch,easy,largestfirst,xtaylor,complete,8,0.018513,-1.5472004122329963e-08,-1.1547200412232995e-07,10
ex9_2_3.bch,easy,roundrobin,xtaylor,complete,6,0.017671,-4.203887726816902e-08,-1.4203887726816899e-07,10
ex9_2_4.bch,easy,lsmear,xtaylor,complete,4,0.005407000000000002,0.5000001679216066,0.4995006672543523,10
ex9_2_4.bch,easy,lsmear-box,xtaylor,complete,4,0.0054470000000000005,0.5000001679216066,0.4995006672543523,10
ex9_2_4.bch,easy,smearsumrel,xtaylor,complete,4,0.007145,0.5000001679216066,0.4995006672543523,10
ex9_2_4.bch,easy,smearsum,xtaylor,complete,4,0.007196000000000003,0.5000001679216066,0.4995006672543523,10
ex9_2_4.bch,easy,smearmax,xtaylor,complete,4,0.007231000000000003,0.5000001679216065,0.4995006672543522,10
ex9_2_4.bch,easy,smearmaxrel,xtaylor,complete,8,0.012833000000000006,0.4999999764526143,0.4995004759766377,10
ex9_2_4.bch,easy,largestfirst,xtaylor,complete,26,0.03413500000000001,0.5002872872040384,0.4999999700000001,10
ex9_2_4.bch,easy,roundrobin,xtaylor,complete,4,0.0064870000000000014,0.49999997300237636,0.4995004725298466,10
ex9_2_5.bch,easy,lsmear,xtaylor,complete,6,0.011087000000000001,4.9999999797485035,4.995004974773731,10
ex9_2_5.bch,easy,lsmear-box,xtaylor,complete,6,0.011051000000000004,4.9999999797485035,4.995004974773731,10
ex9_2_5.bch,easy,smearsumrel,xtaylor,complete,6,0.013023,4.9999999797485035,4.995004974773731,10
ex9_2_5.bch,easy,smearsum,xtaylor,complete,10,0.013451000000000001,5.0000001517477894,4.995005146601189,10
ex9_2_5.bch,easy,smearmax,xtaylor,complete,10,0.011669000000000002,5.000244978202261,4.995249728473788,10
ex9_2_5.bch,easy,smearmaxrel,xtaylor,complete,14,0.02733200000000001,5.000002194453034,4.995007187265769,10
ex9_2_5.bch,easy,largestfirst,xtaylor,complete,8,0.008402000000000003,5.000062799705735,4.995067731973762,10
ex9_2_5.bch,easy,roundrobin,xtaylor,complete,8,0.009240000000000003,5.00006279970974,4.995067731977763,10
ex9_2_6.bch,easy,lsmear,xtaylor,complete,18,0.04635200000000002,-1.0000000179504611,-1.0010010189694303,10
ex9_2_6.bch,easy,lsmear-box,xtaylor,complete,18,0.04643000000000001,-1.0000000179504611,-1.0010010189694303,10
ex9_2_6.bch,easy,smearsumrel,xtaylor,complete,6,0.031883,-1.0000000179999993,-1.001001019019018,10
ex9_2_6.bch,easy,smearsum,xtaylor,complete,8,0.07188500000000003,-1.0000000179999993,-1.001001019019018,10
ex9_2_6.bch,easy,smearmax,xtaylor,complete,8,0.07171000000000001,-1.0000000179999993,-1.001001019019018,10
ex9_2_6.bch,easy,smearmaxrel,xtaylor,complete,12,0.08178800000000001,-1.0000000179999995,-1.0010010190190182,10
ex9_2_6.bch,easy,largestfirst,xtaylor,complete,8,0.023993000000000014,-1.0000000177012907,-1.0010010187200105,10
ex9_2_6.bch,easy,roundrobin,xtaylor,complete,8,0.027776000000000006,-1.0000000162526408,-1.0010010172699104,10
ex9_2_7.bch,easy,lsmear,xtaylor,complete,2,0.000504000000000001,16.999999974800012,16.983016957842175,10
ex9_2_7.bch,easy,lsmear-box,xtaylor,complete,2,0.0005059999999999995,16.999999974800012,16.983016957842175,10
ex9_2_7.bch,easy,smearsumrel,xtaylor,complete,2,0.0041530000000000004,16.999999974800012,16.983016957842175,10
ex9_2_7.bch,easy,smearsum,xtaylor,complete,2,0.004302,16.999999974800012,16.983016957842175,10
ex9_2_7.bch,easy,smearmax,xtaylor,complete,2,0.004243999999999998,16.999999974800012,16.983016957842175,10
ex9_2_7.bch,easy,smearmaxrel,xtaylor,complete,2,0.004181000000000001,16.999999974800012,16.983016957842175,10
ex9_2_7.bch,easy,largestfirst,xtaylor,complete,2,0.00013799999999999923,16.999999974800012,16.983016957842175,10
ex9_2_7.bch,easy,roundrobin,xtaylor,complete,2,0.0001260000000000011,16.999999974800012,16.983016957842175,10
ex9_2_8.bch,easy,lsmear,xtaylor,complete,4,0.0039000000000000016,1.4999999912259345,1.4999999893888205,10
ex9_2_8.bch,easy,lsmear-box,xtaylor,complete,4,0.003849,1.4999999912259345,1.4999999893888205,10
ex9_2_8.bch,easy,smearsumrel,xtaylor,complete,2,0.0025540000000000033,1.4999999910000001,1.4985014895104898,10
ex9_2_8.bch,easy,smearsum,xtaylor,complete,4,0.005199000000000001,1.4999999917154392,1.4999999799999988,10
ex9_2_8.bch,easy,smearmax,xtaylor,complete,4,0.004988000000000002,1.4999999917154392,1.4999999799999988,10
ex9_2_8.bch,easy,smearmaxrel,xtaylor,complete,4,0.005052000000000002,1.499999991497509,1.4999999883333317,10
ex9_2_8.bch,easy,largestfirst,xtaylor,complete,4,0.0035720000000000005,1.4999999917154392,1.4999999799999988,10
ex9_2_8.bch,easy,roundrobin,xtaylor,complete,4,0.003667000000000002,1.4999999917154392,1.4999999799999988,10
exbaron.bch,easy,lsmear,xtaylor,complete,2,0.0007130000000000001,3.0000011597967258,2.999475800018506,10
exbaron.bch,easy,lsmear-box,xtaylor,complete,2,0.000797,3.0000011597967258,2.999475800018506,10
exbaron.bch,easy,smearsumrel,xtaylor,complete,2,0.0005890000000000001,3.0000011597967258,2.999475800018506,10
exbaron.bch,easy,smearsum,xtaylor,complete,2,0.0005769999999999998,3.0000011597967258,2.999475800018506,10
exbaron.bch,easy,smearmax,xtaylor,complete,2,0.0005839999999999999,3.0000011597967258,2.999475800018506,10
exbaron.bch,easy,smearmaxrel,xtaylor,complete,2,0.0005909999999999999,3.0000011597967258,2.999475800018506,10
exbaron.bch,easy,largestfirst,xtaylor,complete,2,0.0004420000000000001,3.0000011597967258,2.999475800018506,10
exbaron.bch,easy,roundrobin,xtaylor,complete,2,0.00044399999999999995,3.0000011597967258,2.999475800018506,10
exinfinity2.bch,easy,lsmear,xtaylor,complete,16,0.004955000000000001,0,0,10
exinfinity2.bch,easy,lsmear-box,xtaylor,complete,16,0.004924,0,0,10
exinfinity2.bch,easy,smearsumrel,xtaylor,complete,16,0.004611000000000001,0,0,10
exinfinity2.bch,easy,smearsum,xtaylor,complete,16,0.00459,0,0,10
exinfinity2.bch,easy,smearmax,xtaylor,complete,16,0.004622,0,0,10
exinfinity2.bch,easy,smearmaxrel,xtaylor,complete,16,0.004598000000000001,0,0,10
exinfinity2.bch,easy,largestfirst,xtaylor,complete,72,0.019705000000000004,8.17732934756993e-10,0,10
exinfinity2.bch,easy,roundrobin,xtaylor,complete,14,0.003491,0,0,10
exinfinity3.bch,easy,lsmear,xtaylor,complete,4,0.001986000000000001,0,0,10
exinfinity3.bch,easy,lsmear-box,xtaylor,complete,4,0.0020960000000000006,0,0,10
exinfinity3.bch,easy,smearsumrel,xtaylor,complete,4,0.0019400000000000005,0,0,10
exinfinity3.bch,easy,smearsum,xtaylor,complete,4,0.0017680000000000003,0,0,10
exinfinity3.bch,easy,smearmax,xtaylor,complete,4,0.001757,0,0,10
exinfinity3.bch,easy,smearmaxrel,xtaylor,complete,4,0.0017570000000000003,0,0,10
exinfinity3.bch,easy,largestfirst,xtaylor,complete,40,0.010100000000000001,1.9418008573588237e-08,0,10
exinfinity3.bch,easy,roundrobin,xtaylor,complete,4,0.001588,0,0,10
exp40.bch,easy,lsmear,xtaylor,complete,0,1.0000000000001327e-06,5e-324,-9.999999999999997e-08,10
exp40.bch,easy,lsmear-box,xtaylor,complete,0,9.999999999999159e-07,5e-324,-9.999999999999997e-08,10
exp40.bch,easy,smearsumrel,xtaylor,complete,0,2.0000000000002655e-06,5e-324,-9.999999999999997e-08,10
exp40.bch,easy,smearsum,xtaylor,complete,0,1.9999999999998318e-06,5e-324,-9.999999999999997e-08,10
exp40.bch,easy,smearmax,xtaylor,complete,0,9.999999999999159e-07,5e-324,-9.999999999999997e-08,10
exp40.bch,easy,smearmaxrel,xtaylor,complete,0,2.9999999999999645e-06,5e-324,-9.999999999999997e-08,10
exp40.bch,easy,largestfirst,xtaylor,complete,0,2.0000000000000486e-06,5e-324,-9.999999999999997e-08,10
exp40.bch,easy,roundrobin,xtaylor,complete,0,2.0000000000002655e-06,5e-324,-9.999999999999997e-08,10
f1.bch,easy,lsmear,xtaylor,complete,6,0.0022400000000000007,0,0,10
f1.bch,easy,lsmear-box,xtaylor,complete,6,0.0021850000000000007,0,0,10
f1.bch,easy,smearsumrel,xtaylor,complete,6,0.0021260000000000007,0,0,10
f1.bch,easy,smearsum,xtaylor,complete,6,0.002199000000000001,0,0,10
f1.bch,easy,smearmax,xtaylor,complete,6,0.0019350000000000003,0,0,10
f1.bch,easy,smearmaxrel,xtaylor,complete,6,0.0019520000000000008,0,0,10
f1.bch,easy,largestfirst,xtaylor,complete,34,0.010810000000000004,8.117441746787775e-08,0,10
f1.bch,easy,roundrobin,xtaylor,complete,6,0.0017300000000000002,0,0,10
fccu.bch,coconutbenchmark-library2,lsmear,xtaylor,timeout,108582,10.000161,inf,2.524354896707238e-28,10
fccu.bch,coconutbenchmark-library2,lsmear-box,xtaylor,timeout,108408,10.000111000000002,inf,2.524354896707238e-28,10
fccu.bch,coconutbenchmark-library2,smearsumrel,xtaylor,timeout,109854,10.000088000000003,inf,2.524354896707238e-28,10
fccu.bch,coconutbenchmark-library2,smearsum,xtaylor,timeout,109908,10.000106000000002,inf,2.524354896707238e-28,10
fccu.bch,coconutbenchmark-library2,smearmax,xtaylor,timeout,111278,10.000108000000003,inf,5.679798517591285e-28,10
fccu.bch,coconutbenchmark-library2,smearmaxrel,xtaylor,timeout,110382,10.000102000000004,inf,2.524354896707238e-28,10
fccu.bch,coconutbenchmark-library2,largestfirst,xtaylor,timeout,91132,10.000103000000005,inf,2.524354896707238e-28,10
fccu.bch,coconutbenchmark-library2,roundrobin,xtaylor,timeout,8232,10.001076000000003,2.164840534134501e+125,0,10
genhs28.bch,coconutbenchmark-library2,lsmear,xtaylor,complete,78,0.35362500000000013,0.9274552156067271,0.9265286869198074,10
genhs28.bch,coconutbenchmark-library2,lsmear-box,xtaylor,complete,78,0.35450200000000015,0.9274552156067271,0.9265286869198074,10
genhs28.bch,coconutbenchmark-library2,smearsumrel,xtaylor,complete,166,0.6898150000000003,0.9272569499928744,0.926330619373501,10
genhs28.bch,coconutbenchmark-library2,smearsum,xtaylor,complete,84,0.3833170000000001,0.9273319702805531,0.9264055647158373,10
genhs28.bch,coconutbenchmark-library2,smearmax,xtaylor,complete,88,0.3771510000000001,0.9272078314849432,0.9262815499350083,10
genhs28.bch,coconutbenchmark-library2,smearmaxrel,xtaylor,complete,156,0.6739090000000002,0.9271822404842034,0.9262559844997038,10
genhs28.bch,coconutbenchmark-library2,largestfirst,xtaylor,timeout,3706,10.001314000000004,0.9271937053954054,0.810119330084678,10
genhs28.bch,coconutbenchmark-library2,roundrobin,xtaylor,complete,130,0.5443620000000001,0.9272992276668636,0.9263728548120516,10
griewank.bch,easy,lsmear,xtaylor,complete,46,0.029051000000000004,4.440892098500626e-16,0,10
griewank.bch,easy,lsmear-box,xtaylor,complete,46,0.028332000000000006,4.440892098500626e-16,0,10
griewank.bch,easy,smearsumrel,xtaylor,complete,46,0.026627000000000005,4.440892098500626e-16,0,10
griewank.bch,easy,smearsum,xtaylor,complete,46,0.02556300000000001,4.440892098500626e-16,0,10
griewank.bch,easy,smearmax,xtaylor,complete,46,0.025763000000000008,4.440892098500626e-16,0,10
griewank.bch,easy,smearmaxrel,xtaylor,complete,46,0.026095000000000007,4.440892098500626e-16,0,10
griewank.bch,easy,largestfirst,xtaylor,complete,372,1.8386640000000005,4.0528563283181995e-08,0,10
griewank.bch,easy,roundrobin,xtaylor,complete,10,0.005177,4.440892098500626e-16,0,10
haifas.bch,coconutbenchmark-library2,lsmear,xtaylor,complete,316,0.5162180000000001,-0.44972696834976755,-0.4501771454952628,10
haifas.bch,coconutbenchmark-library2,lsmear-box,xtaylor,complete,316,0.5120470000000001,-0.44972696834976755,-0.4501771454952628,10
haifas.bch,coconutbenchmark-library2,smearsumrel,xtaylor,complete,316,0.49090200000000017,-0.44972696834976755,-0.4501771454952628,10
haifas.bch,coconutbenchmark-library2,smearsum,xtaylor,complete,2000,2.6475460000000006,-0.4496581532791035,-0.45010826154064415,10
haifas.bch,coconutbenchmark-library2,smearmax,xtaylor,complete,1990,2.6730460000000007,-0.44991859590566285,-0.45036896487053335,10
haifas.bch,coconutbenchmark-library2,smearmaxrel,xtaylor,timeout,6704,10.000869000000002,-0.4499861652982382,-0.4660838673608671,10
haifas.bch,coconutbenchmark-library2,largestfirst,xtaylor,timeout,10486,10.000531000000002,-0.44995489168711167,-5590.671779775812,10
haifas.bch,coconutbenchmark-library2,roundrobin,xtaylor,complete,3960,4.928530000000001,-0.4499434201649226,-0.4503938139789015,10
haldmads.bch,coconutbenchmark-library2,lsmear,xtaylor,timeout,3402,10.000275000000004,0.0346737830865228,0,10
haldmads.bch,coconutbenchmark-library2,lsmear-box,xtaylor,timeout,3398,10.024550000000003,0.0346737830865228,0,10
haldmads.bch,coconutbenchmark-library2,smearsumrel,xtaylor,timeout,3400,10.008031000000004,0.0346737830865228,0,10
haldmads.bch,coconutbenchmark-library2,smearsum,xtaylor,timeout,5134,10.002047000000005,0.03569724158438392,0,10
haldmads.bch,coconutbenchmark-library2,smearmax,xtaylor,timeout,4900,10.002481000000005,0.05196932729497172,0,10
haldmads.bch,coconutbenchmark-library2,smearmaxrel,xtaylor,timeout,4926,10.003447000000005,0.004828200858285919,0,10
haldmads.bch,coconutbenchmark-library2,largestfirst,xtaylor,timeout,5128,10.002542000000002,0.034687299028114404,0,10
haldmads.bch,coconutbenchmark-library2,roundrobin,xtaylor,timeout,5042,10.001399000000003,0.04329337318986992,0,10
harker.bch,blowup,lsmear,xtaylor,timeout,2340,10.004711000000004,-918.0919833502496,-3647.9415795574,10
harker.bch,blowup,lsmear-box,xtaylor,timeout,2476,10.003214000000003,-661.3713163619277,-3878.7712273794514,10
harker.bch,blowup,smearsumrel,xtaylor,timeout,2126,10.005507000000003,-916.9272033955201,-2486.44190225477,10
harker.bch,blowup,smearsum,xtaylor,timeout,2732,10.003992000000002,-867.8204300549552,-3602.454046257506,10
harker.bch,blowup,smearmax,xtaylor,timeout,2722,10.001105000000003,-817.2019615148314,-3612.3722843106443,10
harker.bch,blowup,smearmaxrel,xtaylor,timeout,2212,10.001107000000005,-938.3331540434832,-2330.5168374363157,10
harker.bch,blowup,largestfirst,xtaylor,timeout,3918,10.006557000000004,-2.4299999999959495e-07,-5828.0000000686,10
harker.bch,blowup,roundrobin,xtaylor,timeout,2438,10.007357000000004,-680.7475942300454,-3729.920000167383,10
haverly.bch,medium,lsmear,xtaylor,complete,74,0.23201600000000006,-400.00000046033165,-400.4004008611928,10
haverly.bch,medium,lsmear-box,xtaylor,complete,74,0.22948700000000005,-400.00000046033165,-400.4004008611928,10
haverly.bch,medium,smearsumrel,xtaylor,complete,136,0.47038300000000005,-399.7576082853934,-400.1577660514448,10
haverly.bch,medium,smearsum,xtaylor,complete,852,1.6596510000000002,-400.0000004763897,-400.4004008772669,10
haverly.bch,medium,smearmax,xtaylor,complete,150,0.6484430000000002,-400.00000054519387,-400.0022722812477,10
haverly.bch,medium,smearmaxrel,xtaylor,complete,146,0.3755400000000001,-399.9639010511896,-400.3642653165061,10
haverly.bch,medium,largestfirst,xtaylor,complete,430,1.0126730000000004,-400.00000049144455,-400.40040089233685,10
haverly.bch,medium,roundrobin,xtaylor,complete,136,0.6348950000000001,-400.0000005431316,-400.00001046935296,10
hhfair.bch,blowup,lsmear,xtaylor,timeout,1414,10.005205000000005,-84.17468792711263,-87.50553194834227,10
hhfair.bch,blowup,lsmear-box,xtaylor,timeout,1456,10.001520000000005,-79.47686833215577,-88.82528494269005,10
hhfair.bch,blowup,smearsumrel,xtaylor,timeout,1548,10.008958000000003,-87.10019653434163,-89.34783893529143,10
hhfair.bch,blowup,smearsum,xtaylor,timeout,1644,10.007677000000003,-86.73742302741454,-91.72991506574608,10
hhfair.bch,blowup,smearmax,xtaylor,timeout,1436,10.009060000000003,-87.14145132442017,-89.7901228138837,10
hhfair.bch,blowup,smearmaxrel,xtaylor,timeout,1660,10.002812000000006,-86.48700398038098,-91.67157517765969,10
hhfair.bch,blowup,largestfirst,xtaylor,timeout,2972,10.002258000000003,-81.73200242221625,-94.76072531050671,10
hhfair.bch,blowup,roundrobin,xtaylor,timeout,1958,10.001599000000004,-87.15866657479073,-87.41593366130662,10
hhfair1.bch,blowup,lsmear,xtaylor,complete,492,4.086016000000002,-87.08590815250838,-87.17308123374211,10
hhfair1.bch,blowup,lsmear-box,xtaylor,complete,576,4.675632000000002,-87.15833796042193,-87.16201187043612,10
hhfair1.bch,blowup,smearsumrel,xtaylor,complete,120,0.7313180000000002,-87.1590019464191,-87.2462481946137,10
hhfair1.bch,blowup,smearsum,xtaylor,complete,194,1.2480360000000004,-87.15901816426292,-87.24626442869159,10
hhfair1.bch,blowup,smearmax,xtaylor,complete,198,1.1838540000000004,-87.15901139874765,-87.24625765640404,10
hhfair1.bch,blowup,smearmaxrel,xtaylor,complete,348,1.8383440000000004,-87.1589666243632,-87.24621283720039,10
hhfair1.bch,blowup,largestfirst,xtaylor,timeout,6264,10.001995000000003,inf,-90.72524891076496,10
hhfair1.bch,blowup,roundrobin,xtaylor,complete,854,5.499410000000003,-87.09425617915726,-87.18143761677402,10
himmel11.bch,easy,lsmear,xtaylor,complete,42,0.11919600000000004,-30660.553328539023,-30665.54681578998,10
himmel11.bch,easy,lsmear-box,xtaylor,complete,42,0.11880100000000005,-30660.553328539023,-30665.54681578998,10
himmel11.bch,easy,smearsumrel,xtaylor,complete,74,0.18178100000000005,-30657.953462059817,-30665.53881548733,10
himmel11.bch,easy,smearsum,xtaylor,complete,40,0.10577900000000003,-30651.399669169907,-30667.20842093837,10
himmel11.bch,easy,smearmax,xtaylor,complete,40,0.105133,-30651.399669169907,-30667.20842093837,10
himmel11.bch,easy,smearmaxrel,xtaylor,complete,56,0.13400300000000007,-30638.07211569891,-30668.74085655546,10
himmel11.bch,easy,largestfirst,xtaylor,complete,596,0.8499070000000002,-30646.709369166154,-30677.386755922074,10
himmel11.bch,easy,roundrobin,xtaylor,complete,66,0.15289500000000006,-30651.881932376004,-30665.563648790463,10
himmel16.bch,medium,lsmear,xtaylor,timeout,2052,10.001693000000005,-0.8655404138983583,-1.1849710690043909,10
himmel16.bch,medium,lsmear-box,xtaylor,timeout,2038,10.011622000000004,-0.8655404138983583,-1.1921808288773772,10
himmel16.bch,medium,smearsumrel,xtaylor,timeout,2158,10.001336000000004,-0.7562463332159387,-1.6703922373756115,10
himmel16.bch,medium,smearsum,xtaylor,complete,1986,9.708288000000001,-0.8655792020520711,-0.8664456476997707,10
himmel16.bch,medium,smearmax,xtaylor,timeout,2012,10.005223000000004,-0.8656771429140763,-1.051690699009316,10
himmel16.bch,medium,smearmaxrel,xtaylor,timeout,3652,10.003997000000004,-0.6491739911331897,-2.9500000600000016,10
himmel16.bch,medium,largestfirst,xtaylor,timeout,4840,10.001424000000004,-0.6282347293869122,-2.7827501064157314,10
himmel16.bch,medium,roundrobin,xtaylor,timeout,2532,10.002031000000002,-0.5267422669781855,-1.7652990227550933,10
himmelbk.bch,coconutbenchmark-library2,lsmear,xtaylor,timeout,260,10.005133000000002,0.05181434176174722,0.051595078972810536,10
himmelbk.bch,coconutbenchmark-library2,lsmear-box,xtaylor,timeout,264,10.014737000000002,0.05181434176174722,0.05162658933543812,10
himmelbk.bch,coconutbenchmark-library2,smearsumrel,xtaylor,timeout,258,10.055208000000002,inf,0.05067982942827425,10
himmelbk.bch,coconutbenchmark-library2,smearsum,xtaylor,timeout,272,10.004384000000002,inf,0.05066437507130156,10
himmelbk.bch,coconutbenchmark-library2,smearmax,xtaylor,timeout,272,10.015301000000003,inf,0.05099602787691226,10
himmelbk.bch,coconutbenchmark-library2,smearmaxrel,xtaylor,timeout,274,10.069820000000002,inf,0.050287201996219125,10
himmelbk.bch,coconutbenchmark-library2,largestfirst,xtaylor,timeout,358,10.001964000000003,inf,0.049999999499999594,10
himmelbk.bch,coconutbenchmark-library2,roundrobin,xtaylor,timeout,286,10.049132000000002,inf,0.05037799545669952,10
house.bch,easy,lsmear,xtaylor,complete,24,0.051329000000000014,-4499.526979696641,-4504.031010707347,10
house.bch,easy,lsmear-box,xtaylor,complete,24,0.05159000000000001,-4499.526979696641,-4504.031010707347,10
house.bch,easy,smearsumrel,xtaylor,complete,28,0.04563100000000002,-4499.999798285034,-4504.50430258762,10
house.bch,easy,smearsum,xtaylor,complete,38,0.06275300000000003,-4500.00000019739,-4504.504504702091,10
house.bch,easy,smearmax,xtaylor,complete,40,0.07926400000000002,-4497.654818561086,-4502.156975536622,10
house.bch,easy,smearmaxrel,xtaylor,complete,20,0.03179500000000001,-4500.000000213122,-4504.504504717839,10
house.bch,easy,largestfirst,xtaylor,complete,116,0.14373300000000008,-4500.000000140855,-4504.5045046455,10
house.bch,easy,roundrobin,xtaylor,complete,20,0.026513000000000005,-4500.000000195843,-4504.504504700543,10
hs056.bch,coconutbenchmark-library2,lsmear,xtaylor,complete,778,1.0391270000000004,-3.45587438844994,-3.4593337221721114,10
hs056.bch,coconutbenchmark-library2,lsmear-box,xtaylor,complete,874,1.1971690000000004,-3.4559766630453357,-3.45943609914448,10
hs056.bch,coconutbenchmark-library2,smearsumrel,xtaylor,complete,796,1.4835370000000005,-3.453073347834693,-3.4565298777124047,10
hs056.bch,coconutbenchmark-library2,smearsum,xtaylor,complete,362,0.8060680000000002,-3.4540970672294358,-3.4575546218512865,10
hs056.bch,coconutbenchmark-library2,smearmax,xtaylor,complete,1218,1.3298420000000004,-3.455501601552763,-3.4589605621148776,10
hs056.bch,coconutbenchmark-library2,smearmaxrel,xtaylor,complete,488,0.9588840000000003,-3.4552670600915794,-3.4587257858774563,10
hs056.bch,coconutbenchmark-library2,largestfirst,xtaylor,complete,1256,1.1414030000000004,-3.4552182003778156,-3.4586768772550704,10
hs056.bch,coconutbenchmark-library2,roundrobin,xtaylor,complete,350,0.7189770000000002,-3.455615811162414,-3.459074886048462,10
hs070.bch,coconutbenchmark-library2,lsmear,xtaylor,timeout,6172,10.001514000000004,0.27972855968286287,0,10
hs070.bch,coconutbenchmark-library2,lsmear-box,xtaylor,timeout,6198,10.002995000000004,0.27972855968286287,0,10
hs070.bch,coconutbenchmark-library2,smearsumrel,xtaylor,timeout,6200,10.002485000000002,0.27972855968286287,0,10
hs070.bch,coconutbenchmark-library2,smearsum,xtaylor,timeout,6202,10.001572000000005,0.27972855968286287,0,10
hs070.bch,coconutbenchmark-library2,smearmax,xtaylor,timeout,6200,10.002059000000003,0.27972855968286287,0,10
hs070.bch,coconutbenchmark-library2,smearmaxrel,xtaylor,timeout,6068,10.000871000000004,0.27972855968286287,0,10
hs070.bch,coconutbenchmark-library2,largestfirst,xtaylor,timeout,6452,10.002688000000004,0.2797459053852911,0,10
hs070.bch,coconutbenchmark-library2,roundrobin,xtaylor,timeout,4712,10.006317000000003,0.2799027080967638,0,10
