instance,set,rule,relax,status,nodes,time,loup,uplo,timeout
ex7_2_10.bch,easy,lsmear-box,affine,complete,12,0.018419000000000005,0.1,0.09999999999999999,60.0
ex7_2_10.bch,easy,smearsumrel,affine,complete,12,0.01752,0.1,0.09999999999999999,60.0
ex7_2_10.bch,easy,smearsum,affine,complete,20,0.028548000000000007,0.1,0.09999999999999999,60.0
ex7_2_10.bch,easy,smearmax,affine,complete,22,0.031485000000000006,0.1,0.09999999999999999,60.0
ex7_2_10.bch,easy,smearmaxrel,affine,complete,20,0.02956300000000001,0.1,0.09999999999999999,60.0
ex7_2_10.bch,easy,largestfirst,affine,complete,354,0.4347610000000001,0.10000000000000002,0.09999999999999999,60.0
ex7_2_10.bch,easy,roundrobin,affine,complete,12,0.016051000000000003,0.1,0.09999999999999999,60.0
ex7_2_2.bch,easy,lsmear,affine,complete,24,0.048214000000000014,-0.3888114565227233,-0.38920065717990315,60.0
ex7_2_2.bch,easy,lsmear-box,affine,complete,24,0.04760800000000001,-0.3888114565227233,-0.38920065717990315,60.0
ex7_2_2.bch,easy,smearsumrel,affine,complete,24,0.045333000000000005,-0.3888114565227233,-0.38920065717990315,60.0
ex7_2_2.bch,easy,smearsum,affine,complete,26,0.04288300000000001,-0.3888032926617035,-0.3891924851468503,60.0
ex7_2_2.bch,easy,smearmax,affine,complete,34,0.05500500000000001,-0.3886113723674042,-0.38900037274014426,60.0
ex7_2_2.bch,easy,smearmaxrel,affine,complete,30,0.05849300000000002,-0.38856731738969935,-0.38895627366336266,60.0
ex7_2_2.bch,easy,largestfirst,affine,complete,24,0.04355000000000001,-0.3888114565227233,-0.38920065717990315,60.0
ex7_2_2.bch,easy,roundrobin,affine,complete,30,0.05284900000000003,-0.3887436045920553,-0.38913273732938464,60.0
ex8_1_1.bch,easy,lsmear,affine,complete,10,0.005478000000000001,-2.021051617101635,-2.022206487287845,60.0
ex8_1_1.bch,easy,lsmear-box,affine,complete,10,0.004955,-2.021051617101635,-2.022206487287845,60.0
ex8_1_1.bch,easy,smearsumrel,affine,complete,10,0.004517000000000002,-2.021051617101635,-2.022206487287845,60.0
ex8_1_1.bch,easy,smearsum,affine,complete,6,0.0018740000000000004,-2.021798634034471,-2.0227823286319833,60.0
ex8_1_1.bch,easy,smearmax,affine,complete,6,0.0019100000000000002,-2.021798634034471,-2.0227823286319833,60.0
ex8_1_1.bch,easy,smearmaxrel,affine,complete,20,0.0069590000000000025,-2.0204577439990445,-2.0221216532318067,60.0
ex8_1_1.bch,easy,largestfirst,affine,complete,20,0.007201000000000002,-2.0204577439990445,-2.0221216532318067,60.0
ex8_1_1.bch,easy,roundrobin,affine,complete,10,0.003457000000000001,-2.0218063128197787,-2.0221148339333173,60.0
ex8_1_6.bch,easy,lsmear,affine,complete,22,0.006883000000000001,-10.078600733268118,-10.088689422690807,60.0
ex8_1_6.bch,easy,lsmear-box,affine,complete,22,0.006947000000000001,-10.078600733268118,-10.088689422690807,60.0
ex8_1_6.bch,easy,smearsumrel,affine,complete,22,0.005901000000000002,-10.078600733268118,-10.088689422690807,60.0
ex8_1_6.bch,easy,smearsum,affine,complete,22,0.006374000000000001,-10.078600733268118,-10.088689422690807,60.0
ex8_1_6.bch,easy,smearmax,affine,complete,22,0.005875000000000001,-10.078600733268118,-10.088689422690807,60.0
ex8_1_6.bch,easy,smearmaxrel,affine,complete,22,0.005897,-10.078600733268118,-10.088689422690807,60.0
ex8_1_6.bch,easy,largestfirst,affine,complete,44,0.011698000000000004,-10.0851489992349,-10.086187936274435,60.0
ex8_1_6.bch,easy,roundrobin,affine,complete,20,0.005808000000000001,-10.086001224942237,-10.086583076539657,60.0
ex8_1_6bis.bch,easy,lsmear,affine,complete,180,0.045605000000000014,-10.085991855758538,-10.089137782778415,60.0
ex8_1_6bis.bch,easy,lsmear-box,affine,complete,180,0.04427100000000001,-10.085991855758538,-10.089137782778415,60.0
ex8_1_6bis.bch,easy,smearsumrel,affine,complete,180,0.03744100000000001,-10.085991855758538,-10.089137782778415,60.0
ex8_1_6bis.bch,easy,smearsum,affine,complete,180,0.03699900000000002,-10.085991855758538,-10.089137782778415,60.0
ex8_1_6bis.bch,easy,smearmax,affine,complete,180,0.037853000000000005,-10.085991855758538,-10.089137782778415,60.0
ex8_1_6bis.bch,easy,smearmaxrel,affine,complete,194,0.044768000000000016,-10.08564283266152,-10.089136376377896,60.0
ex8_1_6bis.bch,easy,largestfirst,affine,complete,166,0.03875000000000001,-10.084648353082901,-10.086150644942675,60.0
ex8_1_6bis.bch,easy,roundrobin,affine,complete,44,0.008473000000000001,-10.081328911407248,-10.08615912880904,60.0
ex9_1_5.bch,easy,lsmear,affine,complete,14,0.03333300000000001,-1.000000009,-1.0000000100000208,60.0
ex9_1_5.bch,easy,lsmear-box,affine,complete,14,0.033681,-1.000000009,-1.0000000100000208,60.0
ex9_1_5.bch,easy,smearsumrel,affine,complete,2,0.007896,-1.000000009,-1.0000000100000208,60.0
ex9_1_5.bch,easy,smearsum,affine,complete,2,0.009506999999999998,-0.9999999075677268,-1.0000000100000208,60.0
ex9_1_5.bch,easy,smearmax,affine,complete,2,0.007837000000000004,-1.000000009,-1.0000000100000208,60.0
